editor,platform,project,relative_file,language,event_time
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709050800000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709050860000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709050920000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709051280000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709051340000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055180000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055240000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055300000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055360000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055420000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055480000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055540000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055600000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055660000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055720000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055780000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055840000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055900000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709055960000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056020000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056080000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056140000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056200000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056260000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056320000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056380000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056440000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056500000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056560000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056620000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056680000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056740000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056800000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/drag-and-drop-button.tsx,typescriptreact,1709056860000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/drag-and-drop-button.tsx,typescriptreact,1709056920000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709056980000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709057040000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709057100000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709057160000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/header/components/settings.tsx,typescriptreact,1709057220000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709058480000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709058540000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709058600000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709058660000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709058720000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709059320000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/drag-and-drop-button.tsx,typescriptreact,1709059380000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/container/container-reciver.tsx,typescriptreact,1709059440000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/store/form-structure/action/element/element-elements.ts,typescript,1709059500000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/store/form-structure/action/element/element-elements.ts,typescript,1709059560000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/store/form-structure/action/element/element-elements.ts,typescript,1709059620000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709059680000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709059740000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709059800000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709059860000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709059920000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/label-options.tsx,typescriptreact,1709059980000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/label-options.tsx,typescriptreact,1709060040000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-renderer/components/element-text-area.tsx,typescriptreact,1709060100000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-renderer/components/element-text-area.tsx,typescriptreact,1709060160000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/label-options.tsx,typescriptreact,1709060220000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709060280000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709060340000
VSCode,Windows 11,frontend,tailwind.config.ts,typescript,1709060400000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/footer.tsx,typescriptreact,1709060460000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/container/container-reciver.tsx,typescriptreact,1709060520000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/label-options.tsx,typescriptreact,1709060580000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/element-options/components/select-options-option.tsx,typescriptreact,1709060640000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/element-options/components/select-options-option.tsx,typescriptreact,1709060700000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/element-options/components/select-options-option.tsx,typescriptreact,1709060760000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/element-options/components/select-options-option.tsx,typescriptreact,1709060820000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/element-options/components/select-options-option.tsx,typescriptreact,1709060880000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/element-options/components/select-options-option.tsx,typescriptreact,1709060940000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/element-options/components/select-options-option.tsx,typescriptreact,1709061000000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/options/components/element-options-tab/components/element-options/components/select-options-option.tsx,typescriptreact,1709061060000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061120000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061180000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061240000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061300000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061360000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061420000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061480000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061540000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061600000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061660000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061720000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061780000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061840000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061900000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709061960000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709062020000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709062080000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709062140000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709062200000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709062260000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709062320000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709062380000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/template/editor/components/element/components/element-label.tsx,typescriptreact,1709062500000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/store/form-structure/action/element/index.ts,typescript,1709062560000
VSCode,Windows 11,frontend,src/app/(bpf)/forms/store/form-structure/action/element/index.ts,typescript,1709062620000
